20-05-31 06:24:40;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_3.b11i12.nohint.txt;9;248960;56;
20-05-31 06:24:45;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_4.b9i12.nohint.txt;9;1013928;225;
20-05-31 06:24:51;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_5.b10i11.nohint.txt;9;10183404;2493;
20-05-31 06:58:05;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_6.b9i10.nohint.txt;9;-255048379;1989895;
20-05-31 06:58:10;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_7.b9i11.nohint.txt;9;4622520;1116;
20-05-31 08:47:51;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_8.b8i9.nohint.txt;9;-71691739;9997419;
20-05-31 09:15:29;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_9.b9i10.nohint.txt;9;-1964297849;1653594;
20-05-31 09:17:47;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_10.b12i12.nohint.txt;10;529201315;134136;
20-05-31 09:17:52;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_11.b13i13.nohint.txt;10;4784239;1180;
20-05-31 09:17:57;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_12.b12i13.nohint.txt;10;2566877;620;
20-05-31 09:20:34;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_13.b12i12.nohint.txt;10;587530890;152930;
20-05-31 09:20:39;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_14.b12i13.nohint.txt;10;3256739;825;
20-05-31 09:20:59;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_15.b11i12.nohint.txt;10;61662868;15877;
20-05-31 09:21:04;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_16.b13i13.nohint.txt;10;2873080;720;
20-05-31 09:21:09;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_17.b13i13.nohint.txt;10;5244551;1258;
20-05-31 09:21:14;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_18.b12i13.nohint.txt;10;2214336;525;
20-05-31 09:21:19;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_19.b12i13.nohint.txt;10;3200842;770;
20-05-31 09:34:13;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_8.b8i9.nohint.txt;9;1712374797;9358957;
20-05-31 09:34:23;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_9.b9i10.nohint.txt;9;20039890;5311;
20-05-31 09:35:18;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_10.b12i12.nohint.txt;10;204059768;50940;
20-05-31 09:35:23;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_11.b13i13.nohint.txt;10;4119805;1001;
20-05-31 09:35:28;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_12.b12i13.nohint.txt;10;1417154;335;
20-05-31 09:38:43;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_13.b12i12.nohint.txt;10;744997980;191348;
